stub,pixel_size_nm_per_px,covered_px,total_px,coverage_fraction,coverage_percent,covered_area_nm2,covered_area_um2,n_rois,rois_per_nm2,rois_per_um2,mean_roi_area_nm2,summed_roi_area_nm2,summed_roi_area_um2,total_fenestration_area_nm2,total_fenestration_area_um2,porosity_fraction,porosity_percent
FAS6_ME_new_22,3.69,484885,786432,0.6165631612141927,61.65631612141927,6602242.6485,6.6022426485,550,8.330502668285867e-05,83.30502668285867,1815.942122181818,998768.1671999999,0.9987681672,998768.1671999999,0.9987681672,0.15127710694288335,15.127710694288336
PR17_ME_35,3.69,436501,786432,0.5550397237141927,55.50397237141927,5943441.2661,5.9434412661,489,8.227556698324618e-05,82.27556698324618,1837.087553374233,898335.8136,0.8983358136,898335.8136,0.8983358136,0.15114742005172957,15.114742005172957
FAS6_ME_new_17,3.652,480176,786432,0.6105753580729166,61.057535807291664,6404157.250304,6.404157250304,675,0.00010540028509886422,105.40028509886422,1431.970278802963,966579.9381920001,0.9665799381920002,966579.938192,0.966579938192,0.15093007563893238,15.093007563893238
PR1_ME_04,3.684,373920,786432,0.4754638671875,47.54638671875,5074788.39552,5.07478839552,432,8.512670210670609e-05,85.12670210670609,1772.5095266666667,765724.11552,0.76572411552,765724.11552,0.76572411552,0.15088789045785195,15.088789045785195
FAS20_ME_09,3.652,317391,786432,0.4035835266113281,40.35835266113281,4233076.775664001,4.233076775664001,334,7.890241961123153e-05,78.90241961123152,1906.4471744670661,636753.3562720001,0.6367533562720001,636753.3562720001,0.6367533562720001,0.15042329492644718,15.042329492644718
PR1_ME_overview26,3.652,548178,786432,0.6970443725585938,69.70443725585938,7311106.996512001,7.3111069965120015,623,8.521281391412027e-05,85.21281391412028,1761.91064752488,1097670.3334080002,1.0976703334080002,1097670.3334080002,1.0976703334080002,0.15013736414084475,15.013736414084475
FAS23_ME_19,3.735,287121,786432,0.3650932312011719,36.50932312011719,4005402.5522249998,4.005402552225,376,9.387321126839851e-05,93.8732112683985,1597.8943890957446,600808.2903,0.6008082903,600808.2903,0.6008082903,0.1499994775721734,14.999947757217342
PR13_ME_18,3.652,447833,786432,0.5694491068522135,56.94491068522135,5972795.295632001,5.972795295632001,547,9.158190979691363e-05,91.58190979691364,1637.8061241096896,895879.9498880001,0.8958799498880001,895879.9498880001,0.8958799498880001,0.1499934127230463,14.999341272304632
PR6_ME_34,3.704,310746,786432,0.39513397216796875,39.513397216796875,4263315.793536001,4.263315793536001,429,0.00010062590264846103,100.62590264846102,1490.3532513566436,639361.544832,0.639361544832,639361.544832,0.639361544832,0.14996814118283097,14.996814118283098
PR6_ME_40,3.704,233648,786432,0.2970987955729167,29.709879557291668,3205560.8391680005,3.2055608391680006,271,8.454058855745746e-05,84.54058855745745,1771.1467371217716,479980.7657600001,0.4799807657600001,479980.7657600001,0.4799807657600001,0.14973378757789496,14.973378757789495
PR5_ME_06,3.704,121741,786432,0.15480168660481772,15.480168660481771,1670239.7714560002,1.6702397714560002,152,9.10048979779094e-05,91.0048979779094,1642.7434947368424,249697.01120000004,0.24969701120000004,249697.01120000004,0.24969701120000004,0.14949770414240068,14.949770414240069
PR5_ME_11,3.704,126290,786432,0.1605860392252604,16.05860392252604,1732650.3046400002,1.7326503046400001,166,9.58069839917816e-05,95.80698399178159,1556.349933108434,258354.08889600003,0.25835408889600003,258354.08889600006,0.25835408889600003,0.1491091931269301,14.91091931269301
PR10_ME_24,3.652,433332,786432,0.5510101318359375,55.10101318359375,5779393.9505280005,5.779393950528,395,6.834626664685371e-05,68.34626664685372,2177.763376688608,860216.5337920001,0.8602165337920001,860216.5337920001,0.8602165337920001,0.14884199643691212,14.884199643691213
PR6_ME_35,3.704,384626,786432,0.48907725016276044,48.907725016276046,5276921.023616001,5.276921023616001,515,9.759479016176314e-05,97.59479016176314,1521.4654543533982,783554.7089920001,0.7835547089920001,783554.7089920001,0.7835547089920001,0.14848710175599153,14.848710175599154
FAS23_ME_23,3.735,338947,786432,0.43099339803059894,43.09933980305989,4728386.913075,4.728386913075,429,9.072861588668291e-05,90.7286158866829,1636.078485839161,701877.670425,0.701877670425,701877.670425,0.701877670425,0.148439136502167,14.8439136502167
PR22_ME_19,3.652,330808,786432,0.4206441243489583,42.06441243489583,4412020.700032,4.412020700032,432,9.79143184883214e-05,97.9143184883214,1513.7304310740742,653931.546224,0.6539315462240001,653931.546224,0.6539315462240001,0.14821588353365095,14.821588353365096
FAS16_ME_18,3.652,280918,786432,0.35720570882161456,35.720570882161454,3746632.5814720006,3.7466325814720007,314,8.38085916278008e-05,83.8085916278008,1767.4636039745224,554983.571648,0.554983571648,554983.571648,0.554983571648,0.1481286354025018,14.812863540250179
PR6_ME_30,3.704,341608,786432,0.4343770345052083,43.43770345052083,4686730.582528001,4.686730582528001,455,9.708260203738341e-05,97.08260203738341,1524.7167091340661,693746.1026560001,0.693746102656,693746.1026560001,0.693746102656,0.14802346549261142,14.802346549261141
PR17_ME_14,3.69,382400,786432,0.4862467447916667,48.62467447916667,5206796.64,5.206796639999999,467,8.969046273334003e-05,89.69046273334003,1650.0847182012847,770589.5634,0.7705895634,770589.5634,0.7705895634,0.1479968619246862,14.79968619246862
PR20_ME_08,3.69,288677,786432,0.36707178751627606,36.70717875162761,3930654.8997,3.9306548997,335,8.522752786706568e-05,85.22752786706567,1734.975655522388,581216.8446,0.5812168446,581216.8446,0.5812168446,0.14786768602971487,14.786768602971486
PR17_ME_39,3.69,410778,786432,0.5223312377929688,52.233123779296875,5593194.3258,5.5931943258,418,7.473368090786173e-05,74.73368090786173,1974.855690430622,825489.6786,0.8254896786,825489.6786,0.8254896786,0.14758823500771706,14.758823500771706
PR16_ME_14,3.616,450001,786432,0.5722058614095052,57.22058614095052,5883968.275456,5.8839682754560005,473,8.03879249269649e-05,80.38792492696489,1833.9916551035942,867478.0528640001,0.867478052864,867478.0528640001,0.867478052864,0.1474307834871478,14.74307834871478
PR5_ME_16,3.704,319057,786432,0.4057019551595052,40.570195515950516,4377339.522112001,4.377339522112001,330,7.538825771522057e-05,75.38825771522058,1954.4632356848488,644972.867776,0.644972867776,644972.867776,0.644972867776,0.14734357810673326,14.734357810673327
PR5_ME_28,3.704,276617,786432,0.35173670450846356,35.17367045084636,3795079.0190720004,3.7950790190720003,326,8.590071467858812e-05,85.90071467858813,1712.4690020122703,558264.8946560001,0.558264894656,558264.8946560001,0.558264894656,0.14710231113778258,14.710231113778258
PR16_ME_24,3.616,437318,786432,0.5560785929361979,55.60785929361979,5718132.267008,5.718132267008,488,8.53425519405386e-05,85.3425519405386,1720.333458885246,839522.7279360001,0.8395227279360001,839522.7279360001,0.8395227279360001,0.14681764756996055,14.681764756996055
PR22_ME_20,3.652,419732,786432,0.5337168375651041,53.371683756510414,5598009.336128001,5.598009336128001,514,9.181835347840283e-05,91.81835347840283,1598.4545091673156,821605.6177120002,0.8216056177120001,821605.6177120002,0.8216056177120001,0.14676746114187147,14.676746114187148
FAS20_ME_28,3.652,282446,786432,0.35914866129557294,35.914866129557296,3767011.6763840006,3.7670116763840005,383,0.00010167210322205486,101.67210322205486,1443.471631874674,552849.6350080001,0.5528496350080001,552849.6350080001,0.5528496350080001,0.1467607967540698,14.67607967540698
FAS6_ME_new_20,3.69,446809,786432,0.5681470235188802,56.81470235188802,6083796.0249,6.0837960249,724,0.000119004647269038,119.004647269038,1230.2259190607733,890683.5654,0.8906835653999999,890683.5653999998,0.8906835653999998,0.1464026015590554,14.64026015590554
FAS20_ME_24,3.652,577067,786432,0.7337786356608073,73.37786356608072,7696402.593968001,7.696402593968001,707,9.186109891835778e-05,91.86109891835778,1592.246482489392,1125718.2631200003,1.1257182631200002,1125718.2631200003,1.1257182631200002,0.14626551163036527,14.626551163036527
PR13_ME_11,3.692,423130,786432,0.5380376180013021,53.80376180013021,5767627.484320001,5.767627484320001,489,8.47835615821941e-05,84.7835615821941,1724.931482993865,843491.495184,0.843491495184,843491.495184,0.843491495184,0.14624583461347573,14.624583461347573
FAS4_ME_new_09,3.652,325572,786432,0.4139862060546875,41.39862060546875,4342187.623488001,4.342187623488001,391,9.004677685620522e-05,90.04677685620521,1622.794687468031,634512.7228000001,0.6345127228000002,634512.7228000001,0.6345127228000002,0.14612743110586907,14.612743110586907
PR16_ME_06,3.616,355443,786432,0.4519691467285156,45.19691467285156,4647579.307008,4.647579307008,470,0.00010112791389945634,101.12791389945635,1443.8641838297872,678616.1664,0.6786161664,678616.1664,0.6786161664,0.14601497286484752,14.601497286484753
PR6_ME_01,3.704,324920,786432,0.4131571451822917,41.31571451822917,4457777.630720001,4.457777630720001,386,8.659023216859182e-05,86.59023216859181,1686.2332183212438,650886.0222720001,0.6508860222720001,650886.0222720001,0.6508860222720001,0.14601132586482826,14.601132586482827
PR10_ME_13,3.636,299024,786432,0.3802286783854167,38.02286783854167,3953245.595904,3.9532455959040003,345,8.727006497078203e-05,87.27006497078203,1671.4922174608696,576664.815024,0.576664815024,576664.815024,0.576664815024,0.1458712344159666,14.587123441596662
PR17_ME_52,3.69,483836,786432,0.6152292887369791,61.522928873697914,6587959.3596,6.5879593596,508,7.711037246453872e-05,77.11037246453873,1890.8688791338582,960561.3905999999,0.9605613905999999,960561.3905999999,0.9605613905999999,0.14580560355161665,14.580560355161666
PR16_ME_19,3.616,475547,786432,0.6046892801920573,60.46892801920573,6217993.874432,6.2179938744320005,519,8.346743507324691e-05,83.4674350732469,1746.6189086088632,906495.213568,0.906495213568,906495.213568,0.906495213568,0.14578580035201566,14.578580035201567
PR16_ME_28,3.616,340408,786432,0.4328511555989583,43.28511555989583,4450989.826048001,4.4509898260480005,380,8.537426838771255e-05,85.37426838771255,1707.2760535578948,648764.900352,0.6487649003520001,648764.900352,0.6487649003520001,0.1457574440083664,14.57574440083664
PR11_ME_03,3.616,221447,786432,0.2815844217936198,28.15844217936198,2895520.504832,2.895520504832,266,9.186603913047871e-05,91.86603913047871,1586.3575790676693,421971.11603200005,0.42197111603200005,421971.11603200005,0.42197111603200005,0.145732387433562,14.573238743356201
PR10_ME_09,3.636,323454,786432,0.41129302978515625,41.129302978515625,4276222.313184001,4.276222313184,395,9.237124991892433e-05,92.37124991892433,1574.9794437265823,622116.880272,0.622116880272,622116.880272,0.622116880272,0.14548281981363653,14.548281981363653
FAS20_ME_12,3.652,348667,786432,0.44335301717122394,44.33530171712239,4650208.040368001,4.650208040368001,463,9.956543792895765e-05,99.56543792895766,1460.7153493218145,676311.2067360001,0.6763112067360001,676311.2067360001,0.6763112067360001,0.14543676344477682,14.543676344477682
FAS15_ME_13,3.692,234818,786432,0.29858652750651044,29.858652750651043,3200772.222752,3.200772222752,356,0.00011122315967048535,111.22315967048534,1306.495341033708,465112.34140800004,0.46511234140800006,465112.34140800004,0.46511234140800006,0.1453125399245373,14.53125399245373
FAS24_ME_17,3.653,502746,786432,0.6392745971679688,63.927459716796875,6708848.247114,6.708848247114,656,9.778131444278784e-05,97.78131444278783,1485.6639739420732,974595.566906,0.974595566906,974595.566906,0.974595566906,0.1452701761923516,14.52701761923516
PR6_ME_29,3.704,169012,786432,0.21490987141927084,21.490987141927086,2318779.7393920003,2.318779739392,215,9.272118276157375e-05,92.72118276157374,1563.9724118325582,336254.06854400004,0.33625406854400003,336254.06854400004,0.33625406854400003,0.1450133718315859,14.501337183158592
PR16_ME_22,3.616,377453,786432,0.47995630900065106,47.99563090006511,4935370.093568,4.935370093568,431,8.732881057120699e-05,87.32881057120699,1659.885149846868,715410.4995840001,0.715410499584,715410.4995840001,0.715410499584,0.14495579582093668,14.495579582093669
PR24_ME_05,3.652,307831,786432,0.39142735799153644,39.14273579915364,4105574.0614240007,4.105574061424001,342,8.330138365142018e-05,83.30138365142018,1738.6201977543863,594608.1076320001,0.5946081076320001,594608.1076320001,0.5946081076320001,0.14482946811724615,14.482946811724615
PR16_ME_31,3.616,199980,786432,0.2542877197265625,25.42877197265625,2614829.69088,2.61482969088,221,8.451793276281187e-05,84.51793276281187,1712.6480761628961,378495.22483200004,0.37849522483200004,378495.22483200004,0.37849522483200004,0.14474947494749477,14.474947494749477
PR5_ME_08,3.704,294495,786432,0.3744697570800781,37.44697570800781,4040358.3139200006,4.0403583139200006,341,8.439845516304171e-05,84.39845516304172,1708.0318417829917,582438.8580480001,0.5824388580480001,582438.8580480001,0.5824388580480001,0.14415524881576938,14.415524881576939
PR22_ME_14,3.69,501640,786432,0.6378682454427084,63.786824544270836,6830380.404,6.8303804040000005,641,9.384543203839983e-05,93.84543203839982,1531.6519352574103,981788.8905,0.9817888905,981788.8905,0.9817888905,0.14373853759668287,14.373853759668286
FAS16_ME_17,3.652,387876,786432,0.4932098388671875,49.32098388671875,5173142.551104001,5.173142551104001,333,6.437093057273948e-05,64.37093057273947,2226.5754434594596,741449.6226720001,0.7414496226720001,741449.6226720001,0.7414496226720001,0.14332673328589549,14.332673328589548
PR17_ME_03,3.652,303944,786432,0.3864847819010417,38.64847819010417,4053732.738176001,4.053732738176,336,8.288656941680497e-05,82.88656941680499,1727.9488432380954,580590.811328,0.5805908113280001,580590.811328,0.5805908113280001,0.14322375174374224,14.322375174374224
FAS4_ME_new_02,3.652,222079,786432,0.28238805135091144,28.238805135091145,2961890.7192160003,2.9618907192160004,270,9.115798845930003e-05,91.15798845930001,1570.9626611555557,424159.91851200006,0.4241599185120001,424159.91851200006,0.4241599185120001,0.1432057961356094,14.320579613560941
PR5_ME_26,3.704,437811,786432,0.5567054748535156,55.67054748535156,6006598.8005760005,6.0065988005760005,487,8.107749762699305e-05,81.07749762699305,1764.956760574949,859533.9424000002,0.8595339424000001,859533.9424000002,0.8595339424000001,0.1430982775672608,14.30982775672608
PR6_ME_44,3.704,310733,786432,0.39511744181315106,39.51174418131511,4263137.438528,4.263137438528,418,9.804985319552102e-05,98.04985319552104,1459.366713416268,610015.286208,0.610015286208,610015.286208,0.610015286208,0.1430906920088951,14.30906920088951
PR16_ME_23,3.616,353932,786432,0.4500478108723958,45.00478108723958,4627822.2929920005,4.6278222929920005,389,8.405681449546369e-05,84.05681449546368,1695.842946303342,659682.906112,0.659682906112,659682.906112,0.659682906112,0.1425471559508606,14.25471559508606
PR12_ME_08,3.652,360973,786432,0.4590009053548177,45.900090535481766,4814334.442192,4.814334442192,494,0.00010261023739245633,102.61023739245634,1387.9767543319838,685660.51664,0.68566051664,685660.51664,0.68566051664,0.1424206242572159,14.242062425721592
FAS20_ME_11,3.652,373079,786432,0.4743944803873698,47.439448038736984,4975793.423216001,4.975793423216001,492,9.887870298321307e-05,98.87870298321307,1439.7837494959351,708373.6047520001,0.7083736047520001,708373.6047520001,0.7083736047520001,0.14236394972646543,14.236394972646544
PR6_ME_03,3.704,400600,786432,0.5093892415364584,50.938924153645836,5496078.169600001,5.4960781696000005,470,8.551552315970902e-05,85.51552315970902,1664.1602301276598,782155.3081600001,0.7821553081600001,782155.3081600001,0.7821553081600001,0.1423115327009486,14.23115327009486
PR22_ME_24,3.652,479096,786432,0.6092020670572916,60.920206705729164,6389753.177984001,6.3897531779840016,532,8.325830203160502e-05,83.25830203160501,1702.862385714286,905922.7892000001,0.9059227892000001,905922.7892000001,0.9059227892000001,0.1417774308280595,14.17774308280595
PR17_ME_54,3.69,390497,786432,0.49654261271158856,49.65426127115886,5317046.2017,5.3170462017,496,9.328487682529742e-05,93.28487682529742,1515.64213125,751758.4970999999,0.7517584970999999,751758.4970999999,0.7517584970999999,0.1413864895248875,14.138648952488749
PR17_ME_34,3.69,505533,786432,0.6428184509277344,64.28184509277344,6883387.8813,6.883387881299999,470,6.828033057338556e-05,68.28033057338556,2069.936904255319,972870.345,0.972870345,972870.3449999999,0.9728703449999998,0.14133597608860352,14.133597608860352
PR5_ME_18,3.704,366479,786432,0.4660021464029948,46.600214640299484,5027951.152064001,5.027951152064001,469,9.327855140507341e-05,93.2785514050734,1514.6573075650324,710374.2772480001,0.7103742772480002,710374.2772480001,0.7103742772480002,0.14128503952477495,14.128503952477494
PR22_ME_22,3.652,412619,786432,0.5246721903483073,52.46721903483073,5503142.515376001,5.503142515376001,479,8.704117668434986e-05,87.04117668434986,1621.168148843424,776539.5432960001,0.7765395432960001,776539.5432960001,0.7765395432960001,0.14110838327852088,14.110838327852088
PR17_ME_25,3.69,445245,786432,0.5661582946777344,56.61582946777344,6062500.444499999,6.0625004444999995,477,7.868040660231906e-05,78.68040660231907,1788.1050735849055,852926.1201,0.8529261200999999,852926.1201,0.8529261200999999,0.14068883423733003,14.068883423733002
PR13_ME_12,3.692,393946,786432,0.5009282430013021,50.09282430013021,5369824.349344,5.369824349344,522,9.720988360890607e-05,97.20988360890607,1445.8377563524905,754727.308816,0.754727308816,754727.308816,0.754727308816,0.14054972001238747,14.054972001238747
FAS4_ME_new_11,3.652,108340,786432,0.13776143391927084,13.776143391927084,1444941.8473600002,1.4449418473600002,133,9.204522676327727e-05,92.04522676327727,1526.7474315789475,203057.40840000001,0.20305740840000003,203057.40840000001,0.20305740840000003,0.14052981354993538,14.052981354993538
PR17_ME_33,3.69,336273,786432,0.4275932312011719,42.75932312011719,4578726.795299999,4.5787267953,333,7.272764130452596e-05,72.72764130452595,1928.9066108108107,642325.9014,0.6423259014,642325.9014,0.6423259014,0.1402848281009775,14.028482810097751
PR22_ME_18,3.69,448490,786432,0.5702845255533854,57.02845255533854,6106684.688999999,6.106684689,592,9.694294533765146e-05,96.94294533765145,1446.710625,856452.69,0.8564526899999999,856452.69,0.8564526899999999,0.14024838903877457,14.024838903877457
FAS20_ME_10,3.652,379689,786432,0.4827995300292969,48.27995300292969,5063951.680656001,5.063951680656001,395,7.800232405630505e-05,78.00232405630506,1796.997498693671,709814.0119840001,0.7098140119840001,709814.0119840001,0.7098140119840001,0.14016998122147337,14.016998122147337
PR22_ME_17,3.69,493629,786432,0.6276817321777344,62.76817321777344,6721301.8269,6.7213018268999996,662,9.84928243142635e-05,98.4928243142635,1421.0518867069486,940736.3489999999,0.9407363489999999,940736.3489999999,0.9407363489999999,0.13996341381888017,13.996341381888017
PR6_ME_26,3.704,254768,786432,0.3239542643229167,32.39542643229167,3495319.1290880004,3.4953191290880006,329,9.412588317388998e-05,94.12588317388997,1484.137183708207,488281.13344000006,0.48828113344000007,488281.1334400001,0.4882811334400001,0.13969572316774478,13.969572316774478
PR22_ME_15,3.69,539312,786432,0.6857706705729166,68.57706705729166,7343326.123199999,7.343326123199999,689,9.382669221556439e-05,93.82669221556439,1487.31683904209,1024761.3021,1.0247613021,1024761.3021,1.0247613021,0.1395500192838283,13.95500192838283
PR20_ME_09,3.69,335510,786432,0.42662302652994794,42.662302652994796,4568337.711,4.568337711,419,9.171826307654513e-05,91.71826307654513,1520.8761243436754,637247.0961,0.6372470961,637247.0961,0.6372470961,0.13949211647938958,13.949211647938958
FAS16_ME_13,3.652,338720,786432,0.4307047526041667,43.07047526041667,4517543.866880001,4.5175438668800005,364,8.05747571525837e-05,80.57475715258371,1726.2389581098905,628350.9807520001,0.6283509807520001,628350.9807520001,0.6283509807520001,0.13909128483703354,13.909128483703354
FAS16_ME_07,3.652,371263,786432,0.47208531697591144,47.20853169759114,4951573.242352,4.9515732423520005,505,0.00010198778757438407,101.98778757438407,1363.2897197623765,688461.3084800001,0.6884613084800001,688461.3084800001,0.6884613084800001,0.13903890234146685,13.903890234146685
PR6_ME_45,3.704,339272,786432,0.4314066569010417,43.14066569010417,4654681.559552001,4.654681559552001,390,8.37866124696909e-05,83.78661246969091,1657.8221118358977,646550.623616,0.646550623616,646550.623616,0.646550623616,0.13890329882807892,13.890329882807892
PR5_ME_29,3.704,216725,786432,0.27558008829752606,27.558008829752605,2973383.7776000006,2.9733837776000005,272,9.147826864769801e-05,91.47826864769802,1514.756573882353,412013.78809600003,0.41201378809600003,412013.78809600003,0.41201378809600003,0.1385673088014765,13.85673088014765
FAS6_ME_new_24,3.69,484826,786432,0.6164881388346354,61.64881388346354,6601439.298599999,6.601439298599999,498,7.543809425099363e-05,75.43809425099363,1836.833763253012,914743.2141,0.9147432141,914743.2141,0.9147432141,0.13856723855568803,13.856723855568804
PR9_ME_19,3.636,311034,786432,0.39550018310546875,39.550018310546875,4112023.7528640004,4.112023752864,339,8.24411580219809e-05,82.44115802198091,1679.9779548318586,569512.5266880001,0.5695125266880001,569512.5266880001,0.5695125266880001,0.13849932804773754,13.849932804773754
FAS6_ME_new_21,3.69,293625,786432,0.3733634948730469,37.33634948730469,3998027.3625,3.9980273625,480,0.00012005920832414013,120.05920832414013,1152.461030625,553181.2947,0.5531812947,553181.2947,0.5531812947,0.1383635589612601,13.83635589612601
PR16_ME_27,3.616,393937,786432,0.5009167989095052,50.09167989095052,5150905.910272,5.150905910272001,415,8.056835190338109e-05,80.56835190338109,1716.3820266409639,712298.541056,0.7122985410560001,712298.541056,0.7122985410560001,0.13828607112304758,13.82860711230476
FAS24_ME_26,3.73,482432,786432,0.6134440104166666,61.344401041666664,6712028.1728,6.7120281728,667,9.937383795600984e-05,99.37383795600984,1391.3525767616193,928032.1687,0.9280321687,928032.1687,0.9280321687,0.1382640455027859,13.826404550278589
PR6_ME_08,3.704,440312,786432,0.5598856608072916,55.988566080729164,6040911.560192001,6.040911560192001,468,7.74717516283462e-05,77.4717516283462,1782.406778666667,834166.3724160001,0.8341663724160001,834166.3724160001,0.8341663724160001,0.13808617525754466,13.808617525754466
PR17_ME_50,3.69,398568,786432,0.506805419921875,50.6805419921875,5426941.7447999995,5.4269417448,481,8.863187088029567e-05,88.63187088029565,1555.1511137214136,748027.6856999999,0.7480276856999999,748027.6856999999,0.7480276856999999,0.1378359527107043,13.783595271070432
FAS6_ME_new_16,3.652,388966,786432,0.49459584554036456,49.459584554036454,5187679.994464001,5.187679994464001,483,9.310520319592387e-05,93.10520319592386,1480.418544,715042.1567520001,0.7150421567520001,715042.1567520001,0.7150421567520001,0.13783466935413377,13.783466935413378
FAS24_ME_20,3.73,456340,786432,0.5802663167317709,58.026631673177086,6349012.786,6.349012786,605,9.529040504282266e-05,95.29040504282267,1443.6071033057851,873382.2975,0.8733822975,873382.2975,0.8733822975,0.1375619055967042,13.75619055967042
PR11_ME_07,3.616,228906,786432,0.29106903076171875,29.106903076171875,2993050.3311360003,2.993050331136,257,8.586557911388569e-05,85.8655791138857,1597.8512495564205,410647.77113600005,0.41064777113600004,410647.77113600005,0.41064777113600004,0.13720042288100792,13.720042288100792
FAS20_ME_17,3.652,499220,786432,0.6347910563151041,63.479105631510414,6658149.058880001,6.658149058880001,621,9.32691645243012e-05,93.26916452430119,1468.7136781706927,912071.1941440002,0.9120711941440002,912071.1941440002,0.9120711941440002,0.1369856976883939,13.69856976883939
PR5_ME_47,3.704,194537,786432,0.24736658732096353,24.736658732096352,2668972.9377920004,2.668972937792,280,0.00010490926904325963,104.90926904325963,1305.176469257143,365449.41139200004,0.36544941139200005,365449.41139200004,0.36544941139200005,0.1369251093622293,13.692510936222929
PR11_ME_17,3.616,261898,786432,0.33302052815755206,33.302052815755204,3424435.7754880004,3.4244357754880004,316,9.227797532718169e-05,92.2779753271817,1483.6090977215192,468820.47488000005,0.46882047488000006,468820.47488000005,0.46882047488000006,0.13690444371472862,13.690444371472863
FAS16_ME_12,3.652,460009,786432,0.5849316914876302,58.49316914876302,6135187.873936001,6.135187873936001,475,7.74222419525135e-05,77.4222419525135,1768.219209263158,839904.1244000001,0.8399041244000001,839904.1244000001,0.8399041244000001,0.13689949544465432,13.689949544465433
PR17_ME_11,3.69,374711,786432,0.4764696756998698,47.646967569986984,5102102.4470999995,5.102102447099999,478,9.368686829714523e-05,93.68686829714522,1459.7142853556484,697743.4284,0.6977434283999999,697743.4284,0.6977434283999999,0.1367560600035761,13.67560600035761
PR5_ME_43,3.704,378015,786432,0.4806709289550781,48.06709289550781,5186220.642240001,5.186220642240001,556,0.0001072071626632252,107.20716266322519,1274.4437538992806,708590.7271680001,0.7085907271680001,708590.7271680001,0.7085907271680001,0.13662949882941153,13.662949882941152
PR10_ME_06,3.636,317090,786432,0.40320078531901044,40.320078531901046,4192087.07664,4.19208707664,423,0.00010090439255356278,100.90439255356279,1353.7412854468087,572632.563744,0.5726325637440001,572632.563744,0.5726325637440001,0.13659844208268945,13.659844208268945
PR6_ME_28,3.704,226610,786432,0.28814951578776044,28.814951578776043,3109002.1817600005,3.1090021817600006,274,8.813117006077143e-05,88.13117006077142,1549.0648182189784,424443.7601920001,0.4244437601920001,424443.7601920001,0.4244437601920001,0.13652089492961475,13.652089492961474
FAS20_ME_21,3.652,474151,786432,0.6029141743977865,60.29141743977865,6323801.198704001,6.323801198704,611,9.661910309976511e-05,96.61910309976511,1412.1832132242228,862843.9432800001,0.8628439432800001,862843.9432800001,0.8628439432800001,0.13644387547426876,13.644387547426875
PR11_ME_26,3.616,362975,786432,0.4615465799967448,46.154657999674484,4746063.641600001,4.746063641600001,422,8.891579040388398e-05,88.91579040388397,1533.1127082464457,646973.5628800001,0.6469735628800001,646973.5628800001,0.6469735628800001,0.1363179282319719,13.63179282319719
PR20_ME_23,3.69,302406,786432,0.38452911376953125,38.452911376953125,4117590.3366,4.1175903366,338,8.208684506460526e-05,82.08684506460526,1650.368002366864,557824.3848,0.5578243848,557824.3848,0.5578243848,0.13547350250987084,13.547350250987083
PR16_ME_04,3.616,478009,786432,0.6078198750813802,60.78198750813802,6250185.647104001,6.250185647104001,513,8.207756200612962e-05,82.07756200612963,1649.9288367407407,846413.493248,0.8464134932480001,846413.493248,0.8464134932480001,0.13542213640328948,13.54221364032895
FAS24_ME_24,3.653,323686,786432,0.41158803304036456,41.158803304036454,4319398.371574,4.3193983715740005,411,9.515214033157828e-05,95.15214033157828,1421.4230696131388,584204.881611,0.584204881611,584204.881611,0.584204881611,0.13525144739037215,13.525144739037215
PR11_ME_22,3.616,265395,786432,0.3374671936035156,33.74671936035156,3470160.64512,3.47016064512,273,7.867070949119116e-05,78.67070949119115,1717.6263848791211,468912.00307200005,0.46891200307200004,468912.00307200005,0.46891200307200004,0.13512688633923023,13.512688633923023
PR16_ME_11,3.616,310261,786432,0.3945172627766927,39.451726277669266,4056804.054016,4.056804054016,351,8.652130971239057e-05,86.52130971239058,1561.6415697321938,548136.190976,0.5481361909760001,548136.190976,0.5481361909760001,0.13511527391454292,13.511527391454292
FAS23_ME_25,3.658,303773,786432,0.38626734415690106,38.62673441569011,4064775.5771719995,4.064775577171999,288,7.085262015876686e-05,70.85262015876687,1906.4156765555554,549047.714848,0.549047714848,549047.714848,0.549047714848,0.1350745457957093,13.507454579570929
PR11_ME_08,3.616,222137,786432,0.28246180216471356,28.246180216471355,2904542.569472,2.904542569472,321,0.0001105165417005242,110.5165417005242,1217.5652812959502,390838.455296,0.390838455296,390838.455296,0.390838455296,0.13456110418345435,13.456110418345435
PR3_ME_04,3.692,236420,786432,0.3006235758463542,30.062357584635418,3222608.86688,3.22260886688,301,9.34025854311684e-05,93.4025854311684,1439.8449198671096,433393.32088,0.43339332088,433393.32088,0.43339332088,0.13448523813552152,13.448523813552152
FAS19_ME_15,3.658,419628,786432,0.5335845947265625,53.35845947265625,5615027.161392,5.615027161392,546,9.723906658087175e-05,97.23906658087175,1380.4449454065932,753722.9401919999,0.7537229401919999,753722.9401919999,0.7537229401919999,0.1342331779576196,13.42331779576196
FAS20_ME_22,3.652,562339,786432,0.715051015218099,71.5051015218099,7499973.726256001,7.499973726256001,666,8.880031108221872e-05,88.80031108221873,1510.2768353873876,1005844.3723680001,1.0058443723680002,1005844.3723680001,1.0058443723680002,0.13411305280266886,13.411305280266886
PR20_ME_14,3.69,252148,786432,0.3206227620442708,32.06227620442708,3433272.3828,3.4332723828,277,8.068104394737626e-05,80.68104394737627,1658.018241877256,459271.05299999996,0.45927105299999993,459271.05299999996,0.45927105299999993,0.13377064263845043,13.377064263845043
